Contract_Month-to-month,InternetService_Fiber optic,MonthlyCh_TotalCh_Ratio,PaymentMethod_Electronic check,DeviceProtection_Yes,Churn_Yes
1,1,0.8549937607140919,1,1,0
0,0,0.3477300125712785,0,0,0
0,1,0.600011208288369,0,1,0
0,0,0.4120635242131791,0,0,0
0,1,0.35773457713676,0,1,0
0,0,0.3060866131650802,0,1,0
0,0,0.6762449359459181,0,0,1
0,1,0.2113710002262687,0,1,0
0,0,0.6403664164395689,1,0,0
0,0,0.4228153720243198,0,0,0
0,1,0.3278686971122483,0,1,0
0,0,0.0833050435982385,0,1,0
0,0,0.6275722610562074,0,0,0
1,1,0.7866904501782417,0,0,1
0,0,0.8025018746078727,1,1,0
0,0,0.4556568110165527,0,1,0
1,0,0.6795164572309725,0,0,0
0,0,0.5318459205539116,0,0,0
1,1,0.8428520326999149,0,0,0
1,0,0.9969832367484596,0,0,0
0,0,0.5031617176358425,0,0,0
1,0,0.7961999964143415,0,0,0
0,0,0.5591945177177751,1,0,0
1,0,0.9796922153259768,1,0,0
1,0,0.7397888930743401,0,1,0
1,0,0.8414072953746544,1,0,0
1,1,0.5753973931424307,0,1,0
1,0,0.9315823915933172,0,0,0
0,0,0.6328496941152983,0,0,0
0,1,0.1382291815379461,1,1,0
1,1,0.5727409371658791,1,0,1
0,1,0.2521967538848564,0,1,0
0,0,0.3860540519552878,0,0,0
1,1,0.6885136783535607,0,1,1
0,0,0.7437418072391159,0,1,1
0,0,0.7780846810715027,0,0,0
0,0,0.4056839665493536,0,1,0
1,1,0.4584354608977345,1,1,1
0,0,0.7683802162445477,0,0,0
1,1,0.6535615371894703,0,0,1
0,1,0.5807721835140672,1,1,0
0,0,0.3108492846196827,0,0,0
1,1,0.6020565219143715,0,0,1
1,0,0.6433439068399388,0,0,0
1,1,0.4990063404405893,0,1,0
1,1,0.6595222661232979,1,1,1
0,0,0.545096637674954,0,0,0
1,1,0.6599571470176133,1,0,0
1,0,0.8163731047052747,0,0,0
1,1,0.7913533466959619,1,1,0
0,0,0.4811861102397061,0,1,0
1,0,0.4757000112595994,0,0,0
0,0,0.5918673617614847,0,0,0
1,0,0.5995090762893343,0,0,0
0,0,0.671226131726805,0,0,0
1,0,0.8381713711388629,1,0,0
1,1,0.9357884717677328,1,0,1
1,1,0.6902065382035267,0,1,0
1,1,0.4921030014587597,1,0,0
1,0,0.7855808550504888,0,0,0
0,0,0.4205077423836553,0,0,0
0,1,0.3974066464361611,0,1,0
0,0,0.2993235870569805,0,1,0
0,0,0.722030271506609,0,0,0
0,1,0.2326069221395374,1,1,0
1,1,0.8577394952155953,1,1,0
0,0,0.2014333125870921,0,1,0
0,1,0.1892771502252846,0,1,0
0,1,0.4048568227956811,1,1,0
0,1,0.0392780649419817,1,1,0
1,1,0.6644185133024951,0,1,0
0,0,0.7835162433468206,0,0,0
1,1,0.651858963641285,1,0,0
1,0,0.8421947992129113,1,0,1
1,1,0.4642650384932519,1,1,1
1,0,0.6113503930815045,0,1,1
1,1,0.8109204692230114,1,0,1
1,0,0.7712580831499622,0,0,0
0,1,0.3759714423738375,0,0,1
0,0,0.1021022936841514,0,1,0
1,0,0.8727876189914279,0,0,1
0,0,0.68552989903216,1,0,0
1,1,0.6371508442360057,1,1,1
1,0,0.7313332534173062,1,1,0
0,0,0.3003908880130734,0,1,0
0,0,0.6740230627282365,1,0,0
1,1,0.9573130596798554,0,0,0
1,0,0.7547235209694115,0,1,0
1,1,0.4841401086162945,1,0,0
0,0,0.4751822394547553,1,1,0
0,0,0.6430708217277341,0,0,0
1,1,0.9748245345273648,0,0,1
0,1,0.4243579687841361,0,0,0
1,1,0.8614678110167926,1,1,1
0,0,0.4913598850773285,0,1,0
0,1,0.3894942766468655,0,0,0
0,0,0.4420366657898383,0,0,0
0,1,0.2878326820014762,0,1,0
0,0,0.607948534126963,0,1,0
0,1,0.5236778837934624,0,1,1
1,0,0.721593907939225,1,0,1
1,1,0.706540962263208,0,1,0
1,0,0.8901924909058918,0,0,0
1,1,0.5531806925767505,1,1,1
1,1,0.6372495150837278,1,0,1
1,0,0.7390634657636063,0,1,1
0,0,0.4946545928820235,0,1,0
1,0,0.9713838808704331,0,0,0
1,0,0.6247152138861934,1,1,0
0,0,0.4259867476530369,0,0,0
1,1,0.7604891395974612,0,1,0
1,1,0.6902764419199446,1,0,1
0,0,0.1971849136429244,0,0,0
1,1,0.9063424816756896,0,0,1
0,0,0.6126016042654695,1,0,0
1,0,0.662967094043976,1,0,0
0,0,0.7750036549734675,0,0,0
0,0,0.460370006333898,0,1,0
1,0,0.7830914703560683,0,0,0
0,0,0.3779832735318271,0,1,0
1,0,0.9895748319144267,1,1,1
0,1,0.4571901565700536,0,1,0
0,1,0.4481509610728981,0,0,0
0,1,0.6405664994806346,1,0,0
0,0,0.4026934276151486,0,1,0
0,1,0.1244658085666383,0,1,0
1,1,0.7330811336774034,1,0,1
0,1,0.5172195222973269,0,0,0
1,1,0.4221841913503291,1,0,0
0,0,0.6676619910841455,0,0,0
1,1,0.7048723813968885,0,0,1
1,0,0.8955545310162605,0,0,0
0,0,0.5982389831782707,0,0,0
0,0,0.6545083292488362,0,0,0
1,1,0.9155450812320416,0,0,1
0,0,0.6452278254607072,0,0,0
1,1,0.9083369214089928,1,0,1
0,0,0.29258080674496,0,1,0
0,0,0.5655033927836132,0,1,0
1,0,0.9054280534677406,0,0,1
1,1,0.8477354579174203,0,0,1
0,1,0.3064905631020279,0,0,0
0,1,0.1442543000566741,0,1,0
1,1,0.7353272638646209,1,1,1
1,1,0.6633521885054505,1,1,0
1,1,0.8821244597353497,1,0,1
0,1,0.2788942900609537,0,1,0
1,1,0.8530817386376343,0,0,1
0,0,0.8674217134340036,1,0,0
1,0,0.7181431880458673,1,0,0
0,0,0.1035607525308219,0,0,0
1,0,0.8335121049425946,0,0,0
0,0,0.510561222873184,0,1,0
0,0,0.3180700091646904,0,1,0
0,0,0.181519133190356,0,1,0
1,0,0.9529001810813132,0,0,0
1,1,0.6370284442186808,1,0,0
1,0,0.6338172775361809,1,0,0
0,0,0.4601707489422798,0,0,0
0,0,0.5026144470398177,0,1,0
0,0,0.0741645861373918,0,0,0
1,1,0.9752259252565492,1,1,1
1,1,0.9389403100294677,1,1,1
1,1,0.781739111496059,1,0,1
1,0,0.5919253987034963,1,1,0
0,0,0.6983550168954075,0,0,0
0,1,0.6634199166874022,0,0,1
1,0,0.8509099248779924,0,0,0
0,1,0.5125635337413187,0,1,0
1,0,0.6014238151226207,0,0,0
1,0,0.7339382567216319,0,0,0
0,0,0.1582171752697782,0,1,0
0,0,0.459625905111095,0,1,0
0,0,0.4889003546823939,0,0,0
1,0,0.7653412578298379,1,0,1
1,1,0.8156137210684623,1,0,1
0,0,0.6420753590393945,0,0,0
1,0,0.7277321204256516,0,0,0
0,0,0.4372501077993079,0,0,0
1,0,0.9845192426932468,1,0,0
0,0,0.6664666169015026,0,0,0
1,1,0.8884582377987376,0,0,1
0,0,0.6868662878195672,1,1,0
1,1,0.9759337908716288,1,0,1
0,1,0.5468436138599367,0,0,0
1,1,0.4344485581908625,0,1,0
1,0,0.8942733208824674,0,0,0
1,0,0.8133126485925081,0,0,0
1,1,0.5174974375034742,0,0,0
1,1,0.4667185397693266,1,0,0
0,1,0.3961320157697634,0,1,0
0,0,0.5786292976344624,0,1,0
0,1,0.4293885842772166,0,0,0
1,1,0.8805487494828486,1,0,1
0,0,0.4100270944514932,0,1,0
0,1,0.3947455501026108,1,1,0
0,1,0.5880820082080788,0,1,0
0,0,0.6364230427416798,0,0,0
1,0,0.8324111143070403,0,0,0
1,0,0.9126617983967502,1,0,1
0,0,0.621732453028943,0,1,0
0,0,0.9199783640526016,0,0,0
1,0,0.7425248434036148,0,0,0
1,0,0.6539987842741478,0,0,1
1,0,0.9530097453479716,0,1,0
1,0,0.5780710689369326,1,0,0
0,1,0.3384506701408205,0,1,0
1,0,0.8791358159933702,0,0,0
0,0,0.6634567418879448,0,0,0
1,0,0.8209680167460895,1,0,1
0,1,0.6860991606642826,0,1,0
1,1,0.4262438993090823,1,0,0
1,0,0.6590817505293778,1,1,0
1,1,0.7782885537473629,1,0,0
0,1,0.4148503933056806,1,1,0
1,1,0.5581227670707529,0,1,0
0,0,0.7787178565791169,0,0,0
1,0,0.7639944975158443,0,0,1
1,1,0.752495326647014,1,0,1
1,0,0.7824705190462218,0,1,0
0,0,0.3975573071967685,0,0,0
1,0,0.698455107522523,1,1,0
1,0,0.874197336174764,0,0,0
0,0,0.5081302596272814,1,0,1
1,1,0.7572481560261093,0,0,1
1,0,0.8247250392489257,1,0,0
0,1,0.7823718649057937,0,0,0
1,1,0.8302679228430613,1,0,1
0,0,0.6882732074773689,0,1,1
1,0,0.8715186427485302,1,0,0
0,0,0.605359914843118,0,1,0
1,1,0.5768225777142467,1,0,0
1,1,0.9082270704566908,0,1,1
0,1,0.6818405788979349,1,1,0
0,0,0.6688681862101041,0,0,0
0,0,0.2771317756633334,0,0,0
0,1,0.2932127839805206,0,0,0
1,1,0.7011766110203407,0,1,0
0,1,0.5323240094195149,1,0,1
0,0,0.476017280217593,0,1,0
1,0,0.7638034471439121,1,0,0
1,1,0.9022806685250306,1,0,0
1,0,0.6735093824327864,1,0,0
1,1,0.8370802781745696,1,0,1
1,1,0.4964812455222247,0,0,0
1,1,0.9251361111568184,1,1,1
1,1,0.8037444107181606,1,1,1
0,0,0.5180125021245027,0,0,0
1,0,0.7122214546537164,0,0,0
0,1,0.4277164607628134,0,0,0
1,1,0.6437932437609496,1,1,1
0,0,0.6004321420161909,0,0,0
0,0,0.8073381373061108,0,0,1
0,0,0.4748870309320058,0,0,0
0,0,0.4853814066285151,1,1,0
0,0,0.8572321968001606,0,0,0
1,1,0.9840689514203904,1,0,0
1,0,0.6207931523213615,1,1,0
0,1,0.4058255540419441,0,1,0
0,0,0.6065310966481949,0,0,0
0,1,0.391466304975666,1,0,1
0,0,0.3711018501614035,0,0,0
0,0,0.4416812915568172,0,0,0
1,1,0.9397771497709528,0,1,1
0,0,0.5842649594946415,0,0,0
1,1,0.6676784865467342,0,0,1
1,0,0.9093484093634552,1,0,0
0,0,0.5047935070801861,0,0,0
1,0,0.5887163444656507,0,1,1
0,0,0.6052209628785399,0,0,0
0,0,0.4152053482837328,0,0,0
1,0,0.7692499225146607,1,0,0
0,0,0.7757661843914387,1,0,0
1,1,0.8428213772858066,1,0,1
0,0,0.4660917963446837,1,1,0
1,1,0.8071453011917045,1,1,1
0,0,0.5905815786491004,0,0,0
0,0,0.3987528333871847,0,1,0
0,0,0.5853547422807708,0,0,0
0,0,0.4022544756868366,0,0,0
1,1,0.5379164503962566,1,0,0
0,0,0.5955841988351583,0,0,0
0,0,0.5983620940743928,0,0,0
1,1,0.704318803015668,0,0,0
1,0,0.9284745505379428,1,0,0
1,0,0.9024614437257076,0,1,0
0,0,0.5068141876634296,0,0,0
1,1,0.9213930820151796,1,0,1
1,1,0.8090217125066831,1,1,0
1,0,0.9910543961765744,0,0,0
1,1,0.6853348033830144,0,0,0
0,0,0.6813889494487819,0,1,0
1,0,0.7909117582358587,0,0,0
1,1,0.4509353470975107,1,0,0
0,0,0.4166454195379878,0,1,0
0,0,0.4057565777138703,0,1,0
0,1,0.4565465855024377,0,1,0
0,0,0.7473213692348304,0,1,0
0,0,0.5701240987543709,0,0,0
0,0,0.5552671127548024,0,0,0
1,0,0.7895457964272058,0,0,0
0,0,0.2615415180356362,0,1,0
1,1,0.3725290524243492,0,1,0
1,1,0.8644212451651486,1,0,1
1,0,0.9202951528174954,0,0,0
0,1,0.4085317300507625,0,1,0
1,1,0.7925237456027752,1,0,0
0,0,0.6818984001568243,0,0,0
1,1,0.6888147027513806,1,0,0
1,1,0.8861145820360878,1,0,1
0,1,0.495793196215633,1,1,0
1,1,0.7694078973380949,1,0,1
0,0,0.5737474588809688,1,0,0
1,1,0.6892884368314083,0,0,1
0,0,0.4311873935796227,0,0,0
1,1,0.7101894136438206,1,0,1
0,0,0.7278735837327638,0,0,0
1,1,0.4525953310702899,1,0,1
1,1,0.7161579492907942,0,1,0
1,1,0.3440511195336712,1,1,1
1,1,0.7810368724753505,0,0,0
0,0,0.6573556662755424,1,0,0
1,0,0.8041255666918353,1,0,0
0,0,0.4009806639985555,0,0,0
0,1,0.3706020057593948,0,1,0
1,1,0.465239474925791,0,1,0
0,0,0.4733822322575937,0,1,0
1,1,0.5565889291357313,0,0,1
1,0,0.7162059836055272,1,0,1
0,0,0.5497519479110844,0,1,1
0,0,0.6194511996160157,0,0,0
0,0,0.784715286148892,1,0,0
0,0,0.5869342581478274,0,0,0
0,0,0.8772491882935451,0,1,0
0,0,0.2052687903644506,0,1,0
0,1,0.2149430703015801,1,0,0
1,1,0.8697169524976675,1,0,0
1,0,0.7906938572871813,0,0,0
1,1,0.689449497045292,0,0,1
0,1,0.7103190687001818,1,1,0
1,0,0.8696143138505161,0,0,0
1,1,0.7232974533925528,0,0,1
1,1,0.7419766491065963,1,0,1
0,0,0.574176065477104,1,0,0
0,0,0.6121444958710391,0,0,0
1,1,0.6449386571028531,1,1,0
0,0,0.5195979188941364,0,1,0
0,0,0.6503034455727583,0,0,0
0,0,0.0871601003404397,0,1,0
1,0,0.5434866971075818,0,0,0
0,0,0.4032963641391381,0,0,0
1,0,0.8348641504773455,0,1,0
0,0,0.5461887666213019,0,0,0
0,0,0.1843995059917987,0,1,0
1,1,0.8325777828467089,1,0,1
1,1,0.6666853645392848,0,0,1
1,1,0.5211629291248062,0,1,0
1,1,0.8034061604407224,1,0,1
0,1,0.5367505769666701,0,1,0
0,1,0.2938727575075096,1,1,0
0,1,0.3035528009245935,0,0,0
0,0,0.6038865817751723,0,0,0
0,0,0.6600865965663233,0,0,0
1,1,0.6389449791823049,0,1,0
0,1,0.4949533873336184,1,1,0
0,0,0.3361465369160437,0,0,0
1,0,0.814008825059761,0,0,0
0,0,0.3061884937870706,0,1,0
1,1,0.5983607643426347,0,1,0
0,1,0.413167331434214,1,1,0
0,1,0.525055082021844,0,0,0
1,1,0.7896824901312705,0,1,1
1,0,0.5180956873129969,1,1,1
0,1,0.1609312744759623,0,1,0
0,0,0.5664918282646612,1,0,0
0,0,0.6008296085519906,0,0,0
1,0,0.7938805978631309,0,0,0
1,1,0.8317252341573796,1,0,0
1,1,0.5291341857084385,1,0,0
1,1,0.5388025157031285,0,1,0
1,1,0.5823565417378361,1,1,1
0,0,0.5017163481310745,0,1,0
1,0,0.9491156782130415,1,0,0
0,0,0.7268128154163225,0,0,0
1,0,0.6928786307774532,0,0,0
1,1,0.7174006353445397,0,1,1
1,1,0.8661025195916445,0,0,1
1,1,0.8606584454559294,1,0,1
1,1,0.5298719121350851,1,1,0
1,1,0.908344185945028,0,0,0
1,1,0.669982027723886,1,0,0
1,1,0.7209980727954051,1,0,1
1,0,0.7919961590514352,0,0,0
1,0,0.935170994715946,0,0,1
0,0,0.6210861030116621,0,0,0
0,0,0.703020215389242,1,0,0
1,1,0.5135715442570858,0,1,1
1,0,0.7674301838668567,1,0,0
0,1,0.4783015050066995,1,1,0
1,1,0.9394970917112252,1,1,0
0,1,0.3766741022536248,1,1,0
1,1,0.8919240678385232,0,0,1
0,0,0.4792814098374401,0,1,0
0,0,0.3504909188978948,0,1,0
1,1,0.4335576523344938,1,1,1
1,1,0.6668441024269289,0,0,1
1,0,0.9259187355159332,0,0,0
1,0,0.7366393285259512,0,0,0
1,1,0.6914664554483646,1,1,0
0,0,0.4857742392176093,1,1,0
0,0,0.0952233764333259,0,0,0
0,0,0.3215771207622019,0,0,0
0,0,0.5263029301966247,0,0,0
0,0,0.2243680918858766,0,1,0
0,0,0.6784171376842609,0,0,0
0,1,0.6277739767492452,0,1,0
0,1,0.4931347279922173,0,0,0
0,0,0.6358876535827935,0,0,0
0,1,0.2196640149045263,1,1,0
1,0,0.8311006218288863,0,0,1
1,1,0.6119350286586822,1,1,0
1,0,0.7813671480108566,0,0,0
0,0,0.4511607325118875,0,0,0
1,0,0.7309987241933738,0,1,0
1,1,0.3565298987679805,1,0,1
1,1,0.9797484189737916,1,0,0
1,0,0.7248304260807316,0,0,0
1,1,0.786551411607721,1,0,1
1,0,0.8300073174575524,0,0,0
0,0,0.6741038283976989,1,1,0
1,1,0.6719619732411057,1,0,1
1,0,0.7060105275612094,0,0,0
1,1,0.7732241760322375,1,0,1
1,1,0.6525221068773004,1,0,1
0,0,0.8093916145370028,0,0,0
1,1,0.6020119874191159,0,0,0
0,0,0.8085499601257411,0,0,0
0,0,0.5034800581643031,0,0,0
0,0,0.6607586281281387,0,0,0
1,1,0.5671514196985813,1,1,0
0,0,0.4613241232646681,1,1,0
1,0,0.920327011440662,1,0,1
0,0,0.7411104159309381,0,0,0
0,0,0.3852690911389912,0,0,0
1,0,0.711080909466314,1,0,1
0,0,0.6402610648095679,0,0,0
1,0,0.8800822803878317,0,0,0
1,0,0.981760500661875,0,0,0
0,0,0.2886494938403685,0,1,0
1,0,0.82868133874202,0,0,0
0,0,0.4165325055439852,0,0,0
1,1,0.7539379486976404,1,0,1
1,0,0.8621188836551764,0,0,0
1,0,0.8854702794029434,0,1,1
0,0,0.7097765978366679,0,0,1
1,1,0.5465810723386584,1,0,1
0,0,0.7316270437856108,0,0,0
0,1,0.3595601407792946,0,1,0
1,1,0.6795485818334068,1,0,0
0,0,0.3750191911017251,0,1,0
0,0,0.6267402566108539,0,0,0
0,1,0.3744417947310938,1,0,0
0,0,0.2098220938391743,0,1,0
0,1,0.2815003739783355,0,1,1
1,0,0.5660618197309742,0,0,1
1,0,0.9531343107175888,1,1,1
0,0,0.5552510014180287,1,1,0
0,1,0.4296053419396224,0,1,0
1,1,0.6517818758270878,0,0,1
1,0,0.9877474185400448,1,0,0
1,0,0.9385193278728085,1,0,1
1,1,0.8863943196347123,0,0,1
0,0,0.2933522690234195,0,1,0
1,0,0.6148929938311195,0,0,0
0,1,0.4140691807606343,0,1,0
0,1,0.3639849946152416,0,0,0
1,1,0.5445293760974972,0,0,1
0,0,0.5403292675514791,0,0,0
0,0,0.7185652471223133,1,0,0
0,0,0.7501321398717189,0,1,1
0,0,0.408513101557456,0,0,0
0,0,0.6848982830421316,0,1,0
1,1,0.7008820291549831,1,1,1
1,0,0.6941822814228452,0,1,0
1,1,0.6077499390051005,1,1,0
1,1,0.7122004253368271,1,0,0
1,1,0.8134102812205108,0,0,0
1,1,0.8632021619617375,1,0,1
0,1,0.5294169674507787,0,0,0
1,0,0.8268374687197408,0,0,0
1,0,0.8703845208830892,0,0,0
0,0,0.551085781611592,0,1,0
0,0,0.4515963723809892,1,1,0
0,0,0.5232274229445673,0,1,0
1,0,0.6204308794158044,0,0,0
0,1,0.2874871650239743,0,1,0
1,0,0.8586173036414925,1,0,1
0,0,0.5796229568057151,0,1,0
1,1,0.9612512110702136,1,0,1
1,0,0.9157127071126918,0,0,1
1,0,0.9995758351030356,0,0,0
1,1,0.9145538300241596,1,0,1
0,0,0.5309262441257098,0,0,0
0,0,0.4322537433956582,0,0,0
0,0,0.8415415802314263,0,0,0
1,1,0.9349810990463664,0,1,1
1,1,0.746452367070733,0,1,0
1,1,0.831677033184164,1,0,1
0,0,0.5527390282149819,0,1,0
0,0,0.3532276162475486,0,1,0
0,0,0.9141187855103016,0,0,0
0,0,0.6689598039148641,0,0,0
0,0,0.6085728953388169,0,0,0
1,1,0.8112280323176979,1,1,0
0,0,0.3067450316926869,0,1,0
1,0,0.966538089201577,0,0,0
1,1,0.6585511519955451,0,1,1
0,0,0.7418146603829187,0,0,0
1,1,0.5088310769767335,0,1,0
1,1,0.4858892884034606,0,0,0
1,0,0.8750485651247678,1,0,1
1,1,0.8262764251663917,1,0,0
1,0,0.6876590806318743,0,0,0
0,0,0.5154092694584914,0,0,0
0,1,0.210640875673444,0,1,0
0,1,0.5817527268975264,0,0,0
0,0,0.4931519657696012,0,0,0
0,1,0.2552078147948367,1,1,1
0,1,0.1459864637976785,0,0,0
1,1,0.6173205392227543,1,0,0
1,0,0.8822484852835855,0,1,0
1,1,0.7866807538178537,1,1,1
0,1,0.5704776648153318,0,1,0
0,1,0.3378128857401437,1,1,0
0,0,0.58095971697649,0,0,0
1,1,0.6526327625380043,0,0,1
0,0,0.3460344822681833,0,0,0
1,0,0.7453419834295975,1,0,1
0,0,0.4460879647453959,0,0,0
1,1,0.7454334912934945,0,0,0
0,0,0.3245730406555399,0,0,0
1,0,0.9040320160028168,0,0,0
1,0,0.6780489788138534,0,0,0
1,0,0.6677402081236542,1,0,1
1,0,0.8712737371084768,0,0,0
0,1,0.3322009627713401,0,1,0
0,0,0.703332841179557,0,0,0
0,0,0.1765904521579667,0,1,0
0,0,0.2625671850917789,0,1,0
1,0,0.6162535470292926,0,0,0
1,1,0.6117656458855814,1,0,1
1,1,0.752795512198001,1,0,1
0,1,0.5938103754127948,0,1,0
1,0,0.9541991979897688,0,0,1
1,1,0.7669444870341404,1,1,0
1,1,0.984261981516211,0,1,1
1,0,0.7837414497419657,1,1,0
1,0,0.8735188370520803,0,0,0
1,1,0.8990359300735005,0,0,1
1,1,0.8929815397277485,0,0,1
1,1,0.7521684174144286,1,1,0
1,1,0.5559867036764425,0,0,0
1,0,0.8445398327753002,0,1,0
1,0,0.746309007614684,0,0,0
1,1,0.7615228627422901,0,0,0
0,1,0.681605299471513,0,1,0
1,0,0.7041430435106425,1,0,0
1,1,0.8988377613936558,1,0,0
0,0,0.6748127883027464,0,0,0
1,0,0.693910997361227,0,0,0
1,0,0.8201554859377809,0,0,1
1,0,0.7406735538918804,0,1,1
1,1,0.9205161508345432,1,0,0
0,0,0.3719805060499869,0,1,0
0,0,0.7501377497406577,0,0,0
1,0,0.7256555929673225,0,0,0
1,1,0.6110678754237155,1,0,0
1,1,0.6503297158801116,1,1,0
0,0,0.7128554817547702,0,0,0
1,0,0.7747185644101463,0,0,0
0,0,0.4187619728412978,0,1,0
0,0,0.5115026040088355,0,0,0
0,0,0.5320774036309881,1,1,0
0,1,0.6756427376468874,1,0,0
0,0,0.7199664892173536,0,0,0
1,1,0.6842997624373623,1,0,1
0,0,0.7571678772632083,0,0,0
0,0,0.4615731115519857,0,0,0
1,1,0.7532492625120233,0,0,1
0,0,0.5349877203786142,0,0,0
0,0,0.2013654786618253,0,1,0
1,1,0.5233212919085284,1,0,1
0,0,0.6644182209760878,0,0,0
1,0,0.9284419161036084,0,0,0
0,0,0.4297909602972892,0,1,0
0,1,0.5686561326075147,0,0,0
1,0,0.9534521808613968,0,0,1
0,0,0.2833248411712831,0,1,0
0,0,0.4824567672163925,0,0,0
1,1,0.6288139349390397,1,1,0
1,0,0.8520122309023797,1,0,1
1,0,0.7736867276586012,0,0,0
0,0,0.3872412117993571,0,1,0
1,0,0.7815903973367456,0,0,0
0,0,0.5056943141099807,0,0,0
0,0,0.9499627097412028,0,0,0
1,0,0.5857306608307682,0,1,1
1,1,0.8417033750361662,1,1,0
0,0,0.9210219611570168,0,0,0
0,0,0.7139794711200398,0,0,1
0,1,0.6016058243753879,0,1,0
0,0,0.2454867293015541,0,0,0
1,1,0.5324794046750149,1,1,1
0,0,0.5328579852066428,0,0,0
0,0,0.029269787409731,0,1,0
0,0,0.5874714372765042,0,0,0
0,1,0.2896491574811079,0,1,0
1,0,0.8783659033378737,0,0,0
1,0,0.8930964015840928,0,0,0
0,0,0.5465962531585868,0,1,0
0,0,0.4410526450285209,0,0,0
0,0,0.7494588646686451,0,0,0
1,1,0.600720009747781,1,1,0
0,0,0.599001654181067,0,1,0
0,1,0.5371943985332303,0,0,0
1,1,0.5808853229723936,1,0,0
1,0,0.9691610542253712,0,0,0
0,1,0.3510537065910479,0,1,0
0,0,0.7026695193616231,0,0,0
0,0,0.2682204357648161,0,1,0
1,0,0.925561176327636,1,0,0
1,0,0.9553753886271,0,0,0
1,0,0.9291217968788328,0,0,0
1,0,0.8578070513427322,1,0,1
1,0,0.7833061317161618,1,0,0
1,0,0.8602941107655387,0,0,0
1,0,0.8018574402751679,0,0,0
0,1,0.5137971493200503,1,1,0
1,1,0.8026712513796793,1,0,1
0,0,0.4218868812213838,0,0,0
1,0,0.7624469747914947,0,1,0
0,0,0.6194392008148224,0,0,0
1,0,0.9114721224055776,1,1,0
0,0,0.7040543729175381,0,0,0
0,0,0.4425671890357935,0,1,0
1,0,0.757553155208066,1,0,0
0,0,0.4208331818741188,0,0,0
0,0,0.6875047331300376,0,0,0
1,0,0.7545483706059644,0,0,0
0,1,0.5055512020158325,0,0,1
0,0,0.882210306446884,0,0,0
1,0,0.7392771070968123,1,0,0
1,0,0.8120734063068193,0,0,0
1,1,0.7059024517700402,1,1,1
1,0,0.9431581663789148,0,0,1
0,1,0.225871815255056,0,1,0
1,1,0.8167242913313046,1,0,1
1,0,0.8164493168479451,0,1,0
0,0,0.8289574477383225,0,0,0
1,1,0.6083313158432699,0,0,1
0,0,0.7412677968384216,0,0,0
1,1,0.6239085602395186,0,1,0
1,1,0.7458364402961407,1,1,0
0,1,0.4049768924196822,0,0,0
0,0,0.4398919397489561,0,1,0
1,1,0.7026753470195146,0,0,0
1,1,0.8688696230951587,0,0,0
1,1,0.6501491590928398,1,0,1
0,0,0.3942981508313525,0,1,0
1,1,0.6392191622977064,1,1,1
1,1,0.5241934104439021,0,1,0
1,1,0.8096487434449189,1,1,0
1,1,0.6686771369298995,1,0,1
0,0,0.1570923397099584,0,0,0
0,0,0.5529466109873897,0,0,0
0,0,0.6931911922375097,0,0,0
0,0,0.4110826258844843,0,0,0
1,1,0.9111810303544224,0,0,0
1,1,0.7925485661531211,1,0,1
1,1,0.6446964393102345,1,0,1
1,1,0.6277055898418398,1,1,0
0,0,0.769556532773898,0,0,0
1,1,0.909082085482832,1,0,1
0,0,0.8059035071871429,0,0,0
0,0,0.4200067962879761,0,0,0
0,0,0.6895920107937434,0,0,0
0,0,0.5186147653879699,1,1,0
0,1,0.5401190331851313,1,0,0
0,1,0.4572362968852601,0,1,0
0,0,0.2790719298983223,0,0,0
1,1,0.600272735163199,1,0,0
0,0,0.371180156686883,0,0,0
1,1,0.6175049870879165,1,0,1
0,1,0.7344753792484986,1,0,1
0,0,0.7809248864226317,0,0,0
1,1,0.5914291650560942,0,0,0
1,0,0.9134182354798924,0,1,0
1,0,0.6967737564823306,1,0,0
1,0,0.8965301089631497,0,0,0
1,0,0.8738800811530356,1,0,0
0,0,0.2591051838208655,0,1,0
1,0,0.6889393352952639,0,1,0
0,0,0.5846266977768076,0,1,0
1,0,0.9038993159182656,0,0,0
0,1,0.3519130541257482,0,1,0
0,0,0.663516012084525,0,0,0
0,1,0.6589153432461666,1,1,1
1,1,0.91249947898159,0,0,1
0,1,0.3337324925520322,1,1,0
1,1,0.6056021103773169,1,0,0
1,1,0.9368186449796104,1,0,0
0,0,0.5459755370594234,1,0,0
0,0,0.761004073403741,0,0,0
0,0,0.6776618341550915,0,0,0
1,0,0.5560586310137026,1,0,0
0,1,0.6105386501657365,1,1,0
0,1,0.3988405315962438,0,1,0
0,0,0.689616662000947,0,1,0
0,0,0.4326737596858,0,0,0
1,0,0.8331654232820511,0,1,1
1,0,0.969122319669686,1,0,1
1,0,0.7469691781153204,0,0,0
0,0,0.3767698378398332,0,0,0
1,1,0.8286308138778204,1,0,1
1,0,0.6778885683920469,0,0,0
1,1,0.9113301706508212,1,0,1
0,0,0.6220051929122196,0,1,1
0,1,0.3965805248486698,1,1,0
1,0,0.7381095827825672,0,0,0
1,1,0.5350535550474562,1,1,1
0,0,0.8052623149150386,0,0,0
1,1,0.58793744741062,1,1,1
1,0,0.7857437873637841,1,0,0
0,0,0.5129941363490613,0,0,0
1,1,0.8491089801028667,1,0,0
1,1,0.7900861065251112,1,1,1
